n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
20 80 13028 5319 9 0.677206 
20 81 16219 29634 9 0.688911 
20 81 23214 14593 9 1.756354 
20 81 14709 11944 10 9.317902 
20 81 25797 26831 9 0.995903 
20 81 19750 15825 9 0.159189 
20 81 27416 8369 10 1.704966 
20 81 19694 2702 10 17.123440 
20 81 23002 6607 9 0.052303 
20 81 22581 9660 9 0.226700 
20 81 29574 24694 9 0.967024 
20 81 11530 10191 9 1.031599 
20 81 15681 9630 10 26.256162 
20 81 23353 1628 9 0.211520 
20 81 17969 2488 11 31.686158 
20 81 29597 29064 9 1.655113 
20 81 16310 3199 11 42.541092 
20 81 1132 13646 8 0.155441 
20 81 14161 5402 11 118.910169 
20 81 894 11304 10 0.958729 
20 81 3306 23531 9 0.690948 
20 81 14424 297 9 1.707462 
20 81 3371 10715 9 0.195750 
20 81 3172 15325 10 31.204868 
20 81 1196 6768 10 18.054520 
20 81 13417 17197 9 3.958790 
20 81 3619 19893 11 16.409052 
20 81 23074 3880 10 3.621376 
20 81 20304 2524 9 1.244803 
20 81 5037 2200 10 34.079151 
20 81 19915 1652 9 0.095190 
20 81 5619 14868 10 14.792846 
20 81 1581 18676 9 2.015886 
20 81 212 29795 9 0.738359 
20 81 24824 15515 9 0.830592 
20 81 29550 13800 10 7.684028 
20 81 6164 29871 10 2.698602 
20 81 2361 20002 -1 180.000001 
20 81 29340 13618 11 91.102231 
20 81 16808 212 10 44.389820 
20 81 18082 3588 10 0.710557 
20 82 25741 17052 9 1.298774 
20 82 21429 17555 10 52.499403 
20 82 20130 11801 9 0.331899 
20 82 23739 26326 -1 180.000001 
20 82 29759 18240 10 5.982528 
20 82 26787 12546 10 63.749875 
20 82 5245 29154 10 22.904727 
20 82 3808 15197 10 2.009859 
20 82 26517 25407 10 4.258828 
20 82 7651 23694 9 0.881853 
20 82 17524 28641 10 11.026767 
20 82 8428 7880 10 12.314724 
20 82 10505 22124 10 2.818424 
20 82 29777 27286 10 9.046672 
20 82 4741 29591 -1 180.000001 
20 82 20537 159 10 10.504516 
20 82 26646 29939 11 39.848256 
20 82 8759 20404 9 1.680118 
20 82 19757 14070 10 8.323926 
20 82 26094 21122 8 0.011418 
20 82 23457 22115 9 0.265097 
20 82 29055 19140 -1 180.000001 
20 82 15246 7875 -1 180.000001 
20 82 19155 25827 10 0.457755 
20 82 5261 26634 9 0.544176 
20 82 11492 7649 10 2.509639 
20 82 2053 18738 9 0.579627 
20 82 12365 29463 11 137.846782 
20 82 15773 5380 9 0.535089 
20 82 27155 18883 10 38.591297 
20 82 21241 17458 11 116.805803 
20 82 705 27770 10 4.633945 
20 82 14558 2821 10 14.573854 
20 82 19093 9713 10 11.743369 
20 82 23906 5846 10 9.992398 
20 82 26334 19794 11 157.224390 
20 82 10422 22592 10 12.438390 
20 82 21114 12103 10 15.947711 
20 82 6673 6486 10 15.366487 
20 82 19691 10913 9 0.733978 
20 83 6553 4493 8 0.047950 
20 83 13576 10925 9 0.115354 
20 83 16036 29886 9 1.878781 
20 83 23834 3118 11 22.017414 
20 83 10304 17196 -1 180.000001 
20 83 8951 24563 -1 180.000001 
20 83 28727 13473 11 117.768768 
20 83 3401 2717 11 113.379552 
20 83 16754 15787 9 1.610186 
20 83 27046 28660 10 0.175031 
20 83 81 6481 9 1.369354 
20 83 21390 17494 9 0.689090 
20 83 14168 10309 10 3.319242 
20 83 1837 2246 -1 180.000001 
20 83 4666 11793 9 0.310329 
20 83 24582 20901 11 84.005885 
20 83 216 16656 10 9.925904 
20 83 25413 21524 -1 180.000001 
20 83 6735 1422 -1 180.000001 
20 83 14359 22872 9 1.154464 
20 83 4378 18668 -1 180.000001 
20 83 1054 21452 9 1.742101 
20 83 6033 7912 11 82.366985 
20 83 4479 4571 9 4.285574 
20 83 24639 12389 10 10.332015 
20 83 15662 29649 -1 180.000001 
20 83 621 23712 10 92.150787 
20 83 24458 2087 10 1.409607 
20 83 23137 6560 11 33.841413 
20 83 7682 15295 10 6.133804 
20 83 15528 9379 10 22.248859 
20 83 13978 25919 11 40.744764 
20 83 23336 6876 10 5.342018 
20 83 40 21827 10 42.825280 
20 83 23137 3130 10 17.049488 
20 83 6837 3755 10 0.987963 
20 83 29343 59 11 72.639946 
20 83 28288 12650 10 2.175268 
20 83 7884 17190 9 1.451712 
20 83 24014 27973 11 93.603329 
20 84 27134 13859 10 1.267103 
20 84 23585 4408 9 0.262935 
20 84 18526 19774 10 10.653708 
20 84 18442 17570 11 11.349424 
20 84 17120 19266 10 22.413035 
20 84 8309 23216 10 8.170045 
20 84 17854 20535 10 3.802513 
20 84 22418 15555 11 44.310069 
