n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
18 20 17443 15823 4 0.001891 
18 20 17443 15823 4 0.002244 
18 20 28545 11954 3 0.000029 
18 20 28545 11954 3 0.000031 
18 20 10600 21087 3 0.001900 
18 20 10600 21087 3 0.001939 
18 20 28755 14006 3 0.000069 
18 20 28755 14006 3 0.000068 
18 20 8399 20613 3 0.002865 
18 20 8399 20613 3 0.002857 
18 20 19664 3782 3 0.000077 
18 20 19664 3782 3 0.000077 
19 20 26792 24316 4 0.004340 
19 20 26792 24316 4 0.004215 
19 20 2232 11896 3 0.000115 
19 20 2232 11896 3 0.000131 
19 20 17042 1991 3 0.000034 
19 20 17042 1991 3 0.000032 
19 20 17820 23598 3 0.000500 
19 20 17820 23598 3 0.000548 
19 20 1323 26808 3 0.000051 
19 20 1323 26808 3 0.000051 
19 20 2284 27889 4 0.008112 
19 20 2284 27889 4 0.008218 
19 20 9644 3324 4 0.018273 
19 20 9644 3324 4 0.018099 
19 20 10913 9656 3 0.000097 
19 20 10913 9656 3 0.000086 
19 20 28325 856 3 0.000022 
19 20 28325 856 3 0.000021 
19 20 20625 24060 4 0.000576 
19 20 20625 24060 4 0.000588 
19 20 11985 10719 4 0.002920 
19 20 11985 10719 4 0.002816 
19 20 15154 6072 3 0.000024 
19 20 15154 6072 3 0.000023 
19 20 20364 6838 3 0.000144 
19 20 20364 6838 3 0.000144 
19 20 22607 23999 3 0.000348 
19 20 22607 23999 3 0.000410 
19 20 5996 26570 4 0.003736 
19 20 5996 26570 4 0.003775 
20 20 8462 15223 3 0.001714 
20 20 8462 15223 3 0.001707 
20 20 21731 6917 3 0.000150 
20 20 21731 6917 3 0.000120 
20 20 753 23153 3 0.000110 
20 20 753 23153 3 0.000181 
20 20 19361 9196 4 0.000188 
20 20 19361 9196 4 0.000189 
20 20 23644 28908 3 0.000085 
20 20 23644 28908 3 0.000085 
20 20 5515 4550 3 0.000060 
20 20 5515 4550 3 0.000061 
20 20 12780 2088 4 0.000491 
20 20 12780 2088 4 0.000437 
20 20 7746 29211 3 0.000529 
20 20 7746 29211 3 0.000516 
20 20 8590 15017 3 0.000056 
20 20 8590 15017 3 0.000056 
20 20 25329 4109 4 0.001864 
20 20 25329 4109 4 0.001845 
20 20 407 13380 4 0.001079 
20 20 407 13380 4 0.001077 
20 20 13432 24342 3 0.000022 
20 20 13432 24342 3 0.000022 
20 20 7917 22755 3 0.000136 
20 20 7917 22755 3 0.000128 
20 20 25318 15417 4 0.000051 
20 20 25318 15417 4 0.000050 
20 20 24736 5479 4 0.001098 
20 20 24736 5479 4 0.001092 
21 20 14709 5525 3 0.000033 
21 20 14709 5525 3 0.000033 
21 20 15381 14865 3 0.000098 
21 20 15381 14865 3 0.000110 
21 20 22680 28067 3 0.000032 
21 20 22680 28067 3 0.000032 
21 20 15198 2258 3 0.000040 
21 20 15198 2258 3 0.000042 
21 20 1512 19234 4 0.002958 
21 20 1512 19234 4 0.002961 
21 20 18942 22508 3 0.000021 
21 20 18942 22508 3 0.000021 
21 20 17313 28675 4 0.001144 
